date,time,product,temperature,vibration,information
2022-07-02,15:10:51,0,28.07,0.01,-
2022-07-02,15:10:52,0,28.03,0.02,-
2022-07-02,15:10:54,0,28.06,0.01,-
2022-07-02,15:10:55,0,28.0,0.01,-
2022-07-02,15:10:56,0,28.0,0.02,-
2022-07-02,15:10:57,0,28.01,0.02,-
2022-07-02,15:10:58,0,27.99,0.0,-
2022-07-02,15:10:59,0,27.99,0.0,-
2022-07-02,15:11:00,0,27.98,0.0,-
2022-07-02,15:11:01,0,28.01,0.01,-
2022-07-02,15:11:02,0,27.97,0.01,-
2022-07-02,15:11:03,0,27.99,0.0,-
2022-07-02,15:11:04,0,28.0,0.0,-
2022-07-02,15:11:05,0,27.94,0.01,-
2022-07-02,15:11:12,0,27.85,0.14,-
2022-07-02,15:11:14,0,27.85,0.01,-
2022-07-02,15:11:15,0,27.84,0.02,-
2022-07-02,15:11:16,0,27.81,0.03,-
2022-07-02,15:11:17,0,27.85,0.01,-
2022-07-02,15:11:18,0,27.81,0.0,-
2022-07-02,15:11:19,0,27.8,0.01,-
2022-07-02,15:11:20,0,27.8,0.01,-
2022-07-02,15:11:21,0,27.76,0.01,-
2022-07-02,15:11:22,0,27.77,0.01,-
2022-07-02,15:11:23,0,27.72,0.0,-
2022-07-02,15:11:24,0,27.71,0.02,-
2022-07-02,15:11:25,0,27.74,0.01,-
2022-07-02,15:11:26,0,27.71,0.0,-
2022-07-02,15:11:27,0,27.71,0.0,-
2022-07-02,15:11:28,0,27.68,0.01,-
2022-07-02,15:11:29,0,27.73,0.01,-
2022-07-02,15:11:30,0,27.71,0.01,-
2022-07-02,15:11:37,0,27.68,0.14,-
2022-07-02,15:11:39,0,27.65,0.0,-
2022-07-02,15:11:40,0,27.62,0.02,-
2022-07-02,15:11:41,0,27.65,0.02,-
2022-07-02,15:15:46,0,26.67,0.15,-
2022-07-02,15:15:48,0,26.65,0.0,-
2022-07-02,15:15:49,0,26.64,0.0,-
2022-07-02,15:15:50,0,26.65,0.01,-
2022-07-02,15:15:51,0,26.63,0.02,-
2022-07-02,15:15:52,0,26.65,0.01,-
2022-07-02,15:15:54,0,26.62,0.03,-
2022-07-02,15:15:55,0,26.66,0.02,-
2022-07-02,15:15:56,0,26.67,0.0,-
2022-07-02,15:15:57,0,26.64,0.0,-
2022-07-02,15:15:58,0,26.62,0.01,-
2022-07-02,15:15:59,0,26.63,0.02,-
2022-07-02,15:16:00,0,26.74,0.0,-
2022-07-02,15:16:01,0,26.63,0.03,-
2022-07-02,15:16:02,0,26.61,0.01,-
2022-07-02,15:16:03,0,26.64,0.0,-
2022-07-02,15:16:04,0,26.63,0.01,-
2022-07-02,15:16:05,0,26.65,0.02,-
2022-07-02,15:16:06,0,26.63,0.02,-
2022-07-02,15:16:07,0,26.63,0.01,-
2022-07-02,15:16:08,0,26.65,0.0,-
2022-07-02,15:16:09,0,26.65,0.02,-
2022-07-02,15:16:10,0,26.62,0.03,-
2022-07-02,15:16:11,0,26.63,0.01,-
2022-07-02,15:16:12,0,26.65,0.02,-
2022-07-02,15:16:13,0,26.66,0.01,-
2022-07-02,15:16:14,0,26.65,0.0,-
2022-07-02,15:16:15,0,26.63,0.0,-
2022-07-02,15:16:16,0,26.64,0.02,-
2022-07-02,15:16:17,0,26.65,0.01,-
2022-07-02,15:16:18,0,26.65,0.0,-
2022-07-02,15:16:19,0,26.62,0.01,-
2022-07-02,15:16:20,0,26.63,0.0,-
2022-07-02,15:16:21,0,26.65,0.0,-
2022-07-02,15:16:22,0,26.63,0.01,-
2022-07-02,15:16:23,0,26.6,0.02,-
2022-07-02,15:16:24,0,26.61,0.01,-
2022-07-02,15:16:25,0,26.64,0.0,-
2022-07-02,15:16:26,0,26.63,0.01,-
2022-07-02,15:16:27,0,26.6,0.0,-
2022-07-02,15:16:28,0,26.62,0.0,-
2022-07-02,15:16:29,0,26.62,0.02,-
2022-07-02,15:16:31,0,26.61,0.02,-
2022-07-02,15:16:32,0,26.63,0.0,-
2022-07-02,15:16:33,0,26.63,0.01,-
2022-07-02,15:16:34,0,26.66,0.0,-
2022-07-02,15:16:35,0,26.66,0.0,-
2022-07-02,15:16:36,0,26.63,0.02,-
2022-07-02,15:16:37,0,26.64,0.02,-
2022-07-02,15:16:38,0,26.65,0.01,-
2022-07-02,15:16:39,0,26.64,0.0,-
2022-07-02,15:16:40,0,26.64,0.01,-
2022-07-02,15:16:41,0,26.66,0.01,-
2022-07-02,15:16:42,0,26.66,0.02,-
2022-07-02,15:16:43,0,26.64,0.0,-
2022-07-02,15:16:44,0,26.66,0.0,-
2022-07-02,15:16:45,0,26.66,0.0,-
2022-07-02,15:16:46,0,26.65,0.01,-
2022-07-02,15:16:47,0,26.69,0.02,-
2022-07-02,15:16:48,0,26.67,0.01,-
2022-07-02,15:16:49,0,26.68,0.01,-
2022-07-02,15:16:50,0,26.67,0.01,-
2022-07-02,15:16:51,0,26.67,0.01,-
2022-07-02,15:16:52,0,26.68,0.01,-
2022-07-02,15:16:53,0,26.7,0.01,-
2022-07-02,15:16:54,0,26.67,0.01,-
2022-07-02,15:16:55,0,26.71,0.0,-
2022-07-02,15:16:56,0,26.71,0.0,-
2022-07-02,15:16:57,0,26.7,0.01,-
2022-07-02,15:16:58,0,26.68,0.02,-
2022-07-02,15:16:59,0,26.7,0.0,-
2022-07-02,15:17:00,0,26.69,0.01,-
2022-07-02,15:17:01,0,26.68,0.0,-
2022-07-02,15:17:02,0,26.72,0.01,-
2022-07-02,15:17:03,0,26.67,0.01,-
2022-07-02,15:17:04,0,26.7,0.0,-
2022-07-02,15:17:05,0,26.71,0.02,-
2022-07-02,15:17:06,0,26.71,0.01,-
2022-07-02,15:17:07,0,26.7,0.0,-
2022-07-02,15:17:08,0,26.7,0.0,-
2022-07-02,15:17:09,0,26.72,0.0,-
2022-07-02,15:17:10,0,26.72,0.02,-
2022-07-02,15:17:11,0,26.68,0.02,-
2022-07-02,15:17:12,0,26.68,0.01,-
2022-07-02,15:17:13,0,26.69,0.0,-
2022-07-02,15:17:14,0,26.82,0.0,-
2022-07-02,15:17:15,0,26.66,0.01,-
2022-07-02,15:17:16,0,26.7,0.02,-
2022-07-02,15:17:17,0,26.66,0.02,-
2022-07-02,15:17:18,0,26.72,0.01,-
2022-07-02,15:17:20,0,26.71,0.0,-
2022-07-02,15:17:21,0,26.67,0.01,-
2022-07-02,15:17:22,0,26.73,0.0,-
2022-07-02,15:17:23,0,26.71,0.02,-
2022-07-02,15:17:24,0,26.69,0.01,-
2022-07-02,15:17:25,0,26.71,0.0,-
2022-07-02,15:17:26,0,26.69,0.02,-
2022-07-02,15:17:27,0,26.72,0.02,-
2022-07-02,15:17:28,0,26.72,0.03,-
2022-07-02,15:17:29,0,26.7,0.01,-
2022-07-02,15:17:30,0,26.69,0.0,-
2022-07-02,15:17:31,0,26.71,0.0,-
2022-07-02,15:17:32,0,26.71,0.01,-
2022-07-02,15:17:33,0,26.69,0.02,-
2022-07-02,15:17:34,0,26.72,0.02,-
2022-07-02,15:17:35,0,26.68,0.0,-
2022-07-02,15:17:36,0,26.74,0.0,-
2022-07-02,15:17:37,0,26.71,0.01,-
2022-07-02,15:17:38,0,26.74,0.02,-
2022-07-02,15:17:39,0,26.68,0.02,-
2022-07-02,15:17:40,0,26.73,0.01,-
2022-07-02,15:17:41,0,26.73,0.0,-
2022-07-02,15:17:42,0,26.87,0.0,-
2022-07-02,15:17:43,0,26.76,0.01,-
2022-07-02,15:17:44,0,26.77,0.02,-
2022-07-02,15:17:45,0,26.75,0.01,-
2022-07-02,15:17:46,0,26.73,0.0,-
2022-07-02,15:17:47,0,26.74,0.0,-
2022-07-02,15:17:48,0,26.75,0.0,-
2022-07-02,15:17:49,0,26.79,0.01,-
2022-07-02,15:17:50,0,26.76,0.02,-
2022-07-02,15:17:51,0,26.75,0.02,-
2022-07-02,15:17:52,0,26.76,0.0,-
2022-07-02,15:17:53,0,26.76,0.0,-
2022-07-02,15:17:54,0,26.75,0.0,-
2022-07-02,15:17:55,0,26.76,0.02,-
2022-07-02,15:17:56,0,26.77,0.02,-
2022-07-02,15:17:57,0,26.79,0.0,-
2022-07-02,15:17:58,0,26.76,0.0,-
2022-07-02,15:17:59,0,26.72,0.01,-
2022-07-02,15:18:00,0,26.75,0.02,-
2022-07-02,15:18:01,0,26.88,0.02,-
2022-07-02,15:18:02,0,26.77,0.0,-
2022-07-02,15:18:04,0,26.72,0.0,-
2022-07-02,15:18:05,0,26.75,0.01,-
2022-07-02,15:18:06,0,26.76,0.02,-
2022-07-02,15:18:07,0,26.73,0.01,-
2022-07-02,15:18:08,0,26.75,0.0,-
2022-07-02,15:18:09,0,26.75,0.01,-
2022-07-02,15:18:10,0,26.76,0.01,-
2022-07-02,15:18:11,0,26.77,0.02,-
2022-07-02,15:18:12,0,26.73,0.02,-
2022-07-02,15:18:13,0,26.75,0.0,-
2022-07-02,15:18:14,0,26.73,0.0,-
2022-07-02,15:18:15,0,26.79,0.01,-
2022-07-02,15:18:16,0,26.75,0.0,-
2022-07-02,15:18:17,0,26.76,0.01,-
2022-07-02,15:18:18,0,26.75,0.02,-
2022-07-02,15:18:19,0,26.75,0.02,-
2022-07-02,15:18:20,0,26.75,0.01,-
2022-07-02,15:18:21,0,26.76,0.0,-
2022-07-02,15:18:22,0,26.75,0.0,-
2022-07-02,15:18:23,0,26.72,0.02,-
2022-07-02,15:18:24,0,26.75,0.02,-
2022-07-02,15:18:25,0,26.73,0.02,-
2022-07-02,15:18:26,0,26.74,0.0,-
2022-07-02,15:18:27,0,26.76,0.01,-
2022-07-02,15:18:28,0,26.77,0.0,-
2022-07-02,15:18:29,0,26.77,0.02,-
2022-07-02,15:18:30,0,26.76,0.02,-
2022-07-02,15:18:31,0,26.78,0.01,-
2022-07-02,15:18:32,0,26.73,0.0,-
2022-07-02,15:18:33,0,26.77,0.0,-
2022-07-02,15:18:34,0,26.76,0.01,-
2022-07-02,15:18:35,0,26.76,0.02,-
2022-07-02,15:18:36,0,26.74,0.01,-
2022-07-02,15:18:37,0,26.77,0.0,-
2022-07-02,15:18:38,0,26.77,0.0,-
2022-07-02,15:18:39,0,26.78,0.02,-
2022-07-02,15:18:40,0,26.81,0.02,-
2022-07-02,15:18:41,0,26.78,0.01,-
2022-07-02,15:18:42,0,26.8,0.01,-
2022-07-02,15:18:43,0,26.78,0.0,-
2022-07-02,15:18:44,0,26.79,0.02,-
2022-07-02,15:18:45,0,26.8,0.0,-
2022-07-02,15:18:46,0,26.79,0.0,-
2022-07-02,15:18:47,0,26.75,0.02,-
2022-07-02,15:18:49,0,26.9,0.02,-
2022-07-02,15:18:50,0,26.78,0.02,-
2022-07-02,15:18:51,0,26.79,0.01,-
2022-07-02,15:18:52,0,26.78,0.0,-
2022-07-02,15:18:53,0,26.8,0.01,-
2022-07-02,15:18:54,0,26.82,0.0,-
2022-07-02,15:18:55,0,26.8,0.0,-
2022-07-02,15:18:56,0,26.77,0.01,-
2022-07-02,15:18:57,0,26.79,0.02,-
2022-07-02,15:18:58,0,26.82,0.02,-
2022-07-02,15:18:59,0,26.78,0.0,-
2022-07-02,15:19:00,0,26.78,0.0,-
2022-07-02,15:19:01,0,26.77,0.01,-
2022-07-02,15:19:02,0,26.8,0.02,-
2022-07-02,15:19:03,0,26.8,0.0,-
2022-07-02,15:19:04,0,26.77,0.01,-
2022-07-02,15:19:05,0,26.8,0.0,-
2022-07-02,15:19:06,0,26.83,0.0,-
2022-07-02,15:19:07,0,26.82,0.02,-
2022-07-02,15:19:08,0,26.87,0.02,-
2022-07-02,15:19:09,0,26.78,0.0,-
2022-07-02,15:19:10,0,26.78,0.0,-
2022-07-02,15:19:11,0,26.81,0.01,-
2022-07-02,15:19:12,0,26.82,0.02,-
2022-07-02,15:19:13,0,26.79,0.02,-
2022-07-02,15:19:14,0,26.83,0.0,-
2022-07-02,15:19:15,0,26.81,0.0,-
2022-07-02,15:19:16,0,26.83,0.02,-
2022-07-02,15:19:17,0,26.82,0.02,-
2022-07-02,15:19:18,0,26.83,0.01,-
2022-07-02,15:19:19,0,26.83,0.02,-
2022-07-02,15:19:20,0,26.84,0.01,-
2022-07-02,15:19:21,0,26.81,0.0,-
2022-07-02,15:19:22,0,26.84,0.0,-
2022-07-02,15:19:23,0,26.84,0.0,-
2022-07-02,15:19:24,0,26.83,0.02,-
2022-07-02,15:19:25,0,26.81,0.02,-
2022-07-02,15:19:26,0,26.84,0.01,-
2022-07-02,15:19:27,0,26.82,0.0,-
2022-07-02,15:19:28,0,26.84,0.02,-
2022-07-02,15:19:29,0,26.8,0.02,-
2022-07-02,15:19:30,0,26.83,0.02,-
2022-07-02,15:19:31,0,26.79,0.0,-
2022-07-02,15:19:32,0,26.85,0.0,-
2022-07-02,15:19:34,0,26.83,0.01,-
2022-07-02,15:19:35,0,26.8,0.02,-
2022-07-02,15:19:36,0,26.93,0.02,-
2022-07-02,15:19:37,0,26.8,0.01,-
2022-07-02,15:19:38,0,26.83,0.01,-
2022-07-02,15:19:39,0,26.83,0.0,-
2022-07-02,15:19:40,0,26.85,0.01,-
2022-07-02,15:19:41,0,26.82,0.02,-
2022-07-02,15:19:42,0,26.85,0.01,-
2022-07-02,15:19:43,0,26.85,0.02,-
2022-07-02,15:19:44,0,26.84,0.02,-
2022-07-02,15:19:45,0,26.86,0.01,-
2022-07-02,15:19:46,0,26.86,0.02,-
2022-07-02,15:19:47,0,26.86,0.0,-
2022-07-02,15:19:48,0,26.85,0.0,-
2022-07-02,15:19:49,0,26.86,0.01,-
2022-07-02,15:19:50,0,26.87,0.02,-
2022-07-02,15:19:51,0,26.86,0.02,-
2022-07-02,15:19:52,0,26.88,0.01,-
2022-07-02,15:19:53,0,26.82,0.02,-
2022-07-02,15:19:54,0,26.87,0.0,-
2022-07-02,15:19:55,0,26.86,0.01,-
2022-07-02,15:19:56,0,26.89,0.02,-
2022-07-02,15:19:57,0,26.89,0.0,-
2022-07-02,15:19:58,0,26.89,0.0,-
2022-07-02,15:19:59,0,26.91,0.02,-
2022-07-02,15:20:00,0,26.9,0.0,-
2022-07-02,15:20:01,0,26.91,0.01,-
2022-07-02,15:20:02,0,26.9,0.02,-
2022-07-02,15:20:03,0,26.92,0.0,-
2022-07-02,15:20:04,0,26.91,0.0,-
2022-07-02,15:20:05,0,26.91,0.01,-
2022-07-02,15:20:06,0,26.91,0.02,-
2022-07-02,15:20:07,0,26.91,0.02,-
2022-07-02,15:20:08,0,26.88,0.01,-
2022-07-02,15:20:10,0,26.89,0.0,-
2022-07-02,15:20:11,0,26.93,0.0,-
2022-07-02,15:20:12,0,27.02,0.01,-
2022-07-02,15:20:13,0,26.93,0.02,-
2022-07-02,15:20:14,0,26.91,0.01,-
2022-07-02,15:20:15,0,26.94,0.0,-
2022-07-02,15:20:16,0,26.92,0.0,-
2022-07-02,15:20:17,0,26.94,0.0,-
2022-07-02,15:20:18,0,26.94,0.01,-
2022-07-02,15:20:19,0,26.94,0.02,-
2022-07-02,15:20:20,0,26.94,0.01,-
2022-07-02,15:20:21,0,26.91,0.0,-
2022-07-02,15:20:22,0,26.91,0.02,-
2022-07-02,15:20:23,0,26.92,0.0,-
2022-07-02,15:20:24,0,26.97,0.0,-
2022-07-02,15:20:25,0,26.93,0.01,-
2022-07-02,15:20:26,0,26.91,0.02,-
2022-07-02,15:20:27,0,26.93,0.01,-
2022-07-02,15:20:28,0,26.96,0.0,-
2022-07-02,15:20:29,0,26.95,0.0,-
2022-07-02,15:20:30,0,26.94,0.02,-
2022-07-02,15:20:31,0,27.02,0.02,-
2022-07-02,15:20:32,0,26.95,0.02,-
2022-07-02,15:28:16,0,27.3,0.15,-
2022-07-02,15:28:19,0,27.3,0.01,-
2022-07-02,15:28:20,0,27.33,0.01,-
2022-07-02,15:28:21,0,27.32,0.02,-
2022-07-02,15:28:22,0,27.44,0.02,-
2022-07-02,15:28:23,0,27.28,0.02,-
2022-07-02,15:28:24,0,27.33,0.02,-
2022-07-02,15:28:25,0,27.31,0.0,-
2022-07-02,15:28:26,0,27.28,0.01,-
2022-07-02,15:28:27,0,27.3,0.02,-
2022-07-02,15:28:28,0,27.33,0.02,-
2022-07-02,15:28:29,0,27.29,0.01,-
2022-07-02,15:28:30,0,27.34,0.0,-
2022-07-02,15:28:31,0,27.33,0.01,-
2022-07-02,15:28:32,0,27.32,0.03,-
2022-07-02,15:28:33,0,27.3,0.01,-
2022-07-02,15:28:34,0,27.34,0.01,-
2022-07-02,15:28:35,0,27.34,0.01,-
2022-07-02,15:28:36,0,27.34,0.01,-
2022-07-02,15:28:37,0,27.37,0.02,-
2022-07-02,15:29:43,0,27.34,0.14,-
2022-07-02,15:29:45,0,27.34,0.02,-
2022-07-02,15:29:46,0,27.36,0.02,-
2022-07-02,15:29:47,0,27.36,0.0,-
2022-07-02,15:29:48,0,27.36,0.0,-
2022-07-02,15:33:43,0,27.39,0.14,-
2022-07-02,15:33:45,0,27.36,0.01,-
2022-07-02,15:33:46,0,27.38,0.03,-
2022-07-02,15:33:47,0,27.39,0.02,-
2022-07-02,15:33:48,0,27.38,0.0,-
2022-07-02,15:33:49,0,27.38,0.01,-
2022-07-02,15:33:50,0,27.39,0.02,-
2022-07-02,15:33:51,0,27.39,0.02,-
2022-07-02,15:33:52,0,27.38,0.01,-
2022-07-02,15:33:53,0,27.4,0.0,-
2022-07-02,15:33:54,0,27.4,0.02,-
2022-07-02,15:33:55,0,27.4,0.03,-
2022-07-02,15:33:56,0,27.39,0.01,-
2022-07-02,15:33:57,0,27.43,0.01,-
2022-07-02,15:33:58,0,27.57,0.01,-
2022-07-02,15:33:59,0,27.81,0.03,-
2022-07-02,15:34:00,0,28.08,0.01,-
2022-07-02,15:34:01,0,28.35,0.0,-
2022-07-02,15:34:02,0,28.64,0.01,-
2022-07-02,15:34:03,0,28.92,0.02,-
2022-07-02,15:34:04,0,29.19,0.02,-
2022-07-02,15:34:05,0,29.43,0.0,-
2022-07-02,15:34:06,0,29.65,0.0,-
2022-07-02,15:34:08,0,29.85,0.03,-
2022-07-02,15:34:09,0,30.06,0.02,-
2022-07-02,15:34:10,0,30.19,0.01,-
2022-07-02,15:34:11,0,30.33,0.0,-
2022-07-02,15:34:12,0,30.38,0.0,-
2022-07-02,15:34:13,0,30.45,0.02,-
2022-07-02,15:34:14,0,30.48,0.0,-
2022-07-02,15:34:15,0,30.54,0.01,-
2022-07-02,15:34:16,0,30.53,0.01,-
2022-07-02,15:34:17,0,30.54,0.02,-
2022-07-02,15:34:18,0,30.55,0.02,-
2022-07-02,15:34:19,0,30.55,0.01,-
2022-07-02,15:34:20,0,30.6,0.0,-
2022-07-02,15:34:21,0,30.52,0.02,-
2022-07-02,15:34:22,0,30.5,0.02,-
2022-07-02,15:34:23,0,30.5,0.02,-
2022-07-02,15:34:24,0,30.49,0.0,-
2022-07-02,15:34:25,0,30.46,0.02,-
2022-07-02,15:34:26,0,30.45,0.01,-
2022-07-02,15:34:27,0,30.52,0.0,-
2022-07-02,15:34:28,0,30.41,0.02,-
2022-07-02,15:34:29,0,30.41,0.0,-
2022-07-02,15:34:30,0,30.38,0.01,-
2022-07-02,15:34:31,0,30.36,0.02,-
2022-07-02,15:34:32,0,30.33,0.01,-
2022-07-02,15:34:33,0,30.33,0.02,-
2022-07-02,15:39:05,0,28.71,0.11,-
2022-07-02,15:39:07,0,28.7,0.01,-
2022-07-02,15:39:08,0,28.72,0.02,-
2022-07-02,15:39:09,0,28.72,0.0,-
2022-07-02,15:39:10,0,28.76,0.0,-
2022-07-02,15:39:11,0,28.71,0.0,-
2022-07-02,15:39:12,0,28.68,0.01,-
2022-07-02,15:39:13,0,28.7,0.02,-
2022-07-02,15:39:25,0,28.68,0.13,-
2022-07-02,15:39:27,0,28.66,0.01,-
2022-07-02,15:39:28,0,28.68,0.02,-
2022-07-02,15:39:29,0,28.64,0.01,-
2022-07-02,15:39:30,0,28.68,0.02,-
2022-07-02,15:39:31,0,28.67,0.02,-
2022-07-02,15:39:32,0,28.65,0.01,-
2022-07-02,15:39:33,0,28.67,0.02,-
2022-07-02,15:39:34,0,28.7,0.02,-
2022-07-02,15:39:36,0,28.64,0.01,-
2022-07-02,15:39:37,0,28.67,0.0,-
2022-07-02,15:39:38,0,28.65,0.01,-
2022-07-02,15:39:39,0,28.65,0.02,-
2022-07-02,15:39:40,0,28.64,0.02,-
2022-07-02,15:39:41,0,28.65,0.01,-
2022-07-02,15:39:42,0,28.64,0.0,-
2022-07-02,15:39:43,0,28.65,0.01,-
2022-07-02,15:39:44,0,28.63,0.01,-
2022-07-02,15:39:45,0,28.61,0.03,-
2022-07-02,15:39:46,0,28.64,0.02,-
2022-07-02,15:39:47,0,28.67,0.0,-
2022-07-02,15:39:48,0,28.63,0.0,-
2022-07-02,15:39:49,0,28.64,0.0,-
2022-07-02,15:39:50,0,28.64,0.02,-
2022-07-02,15:39:51,0,28.77,0.01,-
2022-07-02,15:39:52,0,28.63,0.02,-
2022-07-02,15:39:53,0,28.62,0.01,-
2022-07-02,15:39:54,0,28.63,0.0,-
2022-07-02,15:39:55,0,28.61,0.02,-
2022-07-02,15:39:56,0,28.63,0.02,-
2022-07-02,15:39:57,0,28.62,0.02,-
2022-07-02,15:39:58,0,28.62,0.01,-
2022-07-02,15:39:59,0,28.6,0.0,-
2022-07-02,15:40:00,0,28.66,0.02,-
2022-07-02,15:40:01,0,28.62,0.02,-
2022-07-02,15:40:02,0,28.57,0.03,-
2022-07-02,15:40:03,0,28.62,0.02,-
2022-07-02,15:40:04,0,28.62,0.01,-
2022-07-02,15:40:05,0,28.67,0.02,-
2022-07-02,15:40:06,0,28.63,0.01,-
2022-07-02,15:40:07,0,28.61,0.0,-
2022-07-02,15:40:08,0,28.61,0.02,-
2022-07-02,15:40:09,0,28.59,0.02,-
2022-07-02,15:40:10,0,28.7,0.02,-
2022-07-02,15:40:11,0,28.59,0.01,-
2022-07-02,15:40:12,0,28.6,0.01,-
2022-07-02,15:40:13,0,28.63,0.0,-
2022-07-02,15:40:14,0,28.59,0.0,-
2022-07-02,15:40:15,0,28.6,0.01,-
2022-07-02,15:40:16,0,28.61,0.02,-
2022-07-02,15:40:17,0,28.59,0.03,-
2022-07-02,15:40:18,0,28.58,0.01,-
2022-07-02,15:40:19,0,28.57,0.0,-
2022-07-02,15:40:21,0,28.58,0.01,-
2022-07-02,15:40:22,0,28.58,0.01,-
2022-07-02,15:40:23,0,28.57,0.0,-
2022-07-02,15:40:24,0,28.6,0.0,-
2022-07-02,15:40:25,0,28.55,0.0,-
2022-07-02,15:40:26,0,28.6,0.03,-
2022-07-02,15:40:27,0,28.59,0.03,-
2022-07-02,15:40:28,0,28.56,0.02,-
2022-07-02,15:40:29,0,28.56,0.02,-
2022-07-02,15:40:30,0,28.63,0.01,-
2022-07-02,15:40:37,0,28.53,0.15,-
2022-07-02,15:40:39,0,28.58,0.01,-
2022-07-02,15:40:40,0,28.56,0.03,-
2022-07-02,15:40:41,0,28.57,0.02,-
2022-07-02,15:40:42,0,28.56,0.0,-
2022-07-02,15:40:43,0,28.56,0.0,-
2022-07-02,15:40:44,0,28.56,0.01,-
2022-07-02,15:40:45,0,28.52,0.02,-
2022-07-02,15:40:46,0,28.65,0.01,-
2022-07-02,15:40:47,0,28.54,0.02,-
2022-07-02,15:40:48,0,28.52,0.01,-
2022-07-02,15:40:49,0,28.54,0.01,-
2022-07-02,15:40:50,0,28.56,0.02,-
2022-07-02,15:40:51,0,28.57,0.02,-
2022-07-02,15:40:52,0,28.55,0.02,-
2022-07-02,15:40:53,0,28.57,0.02,-
2022-07-02,15:40:54,0,28.53,0.01,-
2022-07-02,15:40:56,0,28.56,0.01,-
2022-07-02,15:40:57,0,28.51,0.0,-
2022-07-02,15:40:58,0,28.51,0.0,-
2022-07-02,15:40:59,0,28.52,0.01,-
2022-07-02,15:41:00,0,28.54,0.02,-
2022-07-02,15:41:01,0,28.51,0.01,-
2022-07-02,15:41:02,0,28.5,0.0,-
2022-07-02,15:41:03,0,28.53,0.01,-
2022-07-02,15:41:04,0,28.52,0.02,-
2022-07-02,15:41:05,0,28.52,0.01,-
2022-07-02,15:41:06,0,28.5,0.01,-
2022-07-02,15:41:07,0,28.5,0.0,-
2022-07-02,15:41:08,0,28.52,0.01,-
2022-07-02,15:41:09,0,28.5,0.02,-
2022-07-02,15:41:10,0,28.48,0.02,-
2022-07-02,15:41:11,0,28.48,0.0,-
2022-07-02,15:41:12,0,28.48,0.0,-
2022-07-02,15:41:13,0,28.52,0.01,-
2022-07-02,15:41:14,0,28.61,0.02,-
2022-07-02,15:41:15,0,28.5,0.01,-
2022-07-02,15:41:16,0,28.52,0.0,-
2022-07-02,15:41:17,0,28.52,0.02,-
2022-07-02,15:41:18,0,28.54,0.01,-
2022-07-02,15:41:19,0,28.52,0.0,-
2022-07-02,15:41:20,0,28.52,0.01,-
2022-07-02,15:41:21,0,28.54,0.02,-
2022-07-02,15:41:22,0,28.52,0.02,-
2022-07-02,15:41:23,0,28.51,0.02,-
2022-07-02,15:41:24,0,28.48,0.0,-
2022-07-02,15:41:25,0,28.53,0.03,-
2022-07-02,15:41:26,0,28.49,0.02,-
2022-07-02,15:41:27,0,28.48,0.02,-
2022-07-02,15:41:28,0,28.51,0.01,-
2022-07-02,15:41:29,0,28.51,0.0,-
2022-07-02,15:41:30,0,28.5,0.0,-
2022-07-02,15:41:31,0,28.49,0.01,-
2022-07-02,15:41:32,0,28.51,0.02,-
2022-07-02,15:41:33,0,28.49,0.02,-
2022-07-02,15:41:34,0,28.48,0.02,-
2022-07-02,15:41:35,0,28.52,0.01,-
2022-07-02,15:41:36,0,28.53,0.02,-
2022-07-02,15:41:37,0,28.48,0.01,-
2022-07-02,15:41:38,0,28.55,0.01,-
2022-07-02,15:41:40,0,28.48,0.02,-
2022-07-02,15:41:41,0,28.52,0.02,-
2022-07-02,15:41:42,0,28.63,0.02,-
2022-07-02,15:41:48,0,28.49,0.13,-
2022-07-02,15:41:50,0,28.52,0.01,-
2022-07-02,15:41:51,0,28.47,0.02,-
2022-07-02,15:41:52,0,28.49,0.01,-
2022-07-02,15:41:53,0,28.48,0.01,-
2022-07-02,15:41:54,0,28.48,0.03,-
2022-07-02,15:41:55,0,28.49,0.02,-
2022-07-02,15:41:56,0,28.52,0.02,-
2022-07-02,15:41:57,0,28.45,0.02,-
2022-07-02,15:41:58,0,28.48,0.02,-
2022-07-02,15:41:59,0,28.46,0.0,-
2022-07-02,15:42:00,0,28.48,0.0,-
2022-07-02,15:42:01,0,28.42,0.02,-
2022-07-02,15:42:02,0,28.47,0.02,-
2022-07-02,15:42:03,0,28.48,0.01,-
2022-07-02,15:42:04,0,28.48,0.0,-
2022-07-02,15:42:05,0,28.48,0.0,-
2022-07-02,15:42:06,0,28.56,0.02,-
2022-07-02,15:42:08,0,28.45,0.0,-
2022-07-02,15:42:09,0,28.51,0.01,-
2022-07-02,15:42:10,0,28.47,0.02,-
2022-07-02,15:42:11,0,28.42,0.02,-
2022-07-02,15:42:12,0,28.46,0.0,-
2022-07-02,15:42:13,0,28.5,0.01,-
2022-07-02,15:42:14,0,28.43,0.01,-
2022-07-02,15:42:15,0,28.47,0.0,-
2022-07-02,15:42:22,0,28.44,0.15,-
2022-07-02,15:42:24,0,28.43,0.0,-
2022-07-02,15:42:25,0,28.41,0.0,-
2022-07-02,15:42:26,0,28.43,0.01,-
2022-07-02,15:42:27,0,28.43,0.02,-
2022-07-02,15:42:28,0,28.44,0.02,-
2022-07-02,15:42:29,0,28.41,0.01,-
2022-07-02,15:43:00,0,28.4,0.13,-
2022-07-02,15:43:02,0,28.4,0.02,-
2022-07-02,15:43:03,0,28.41,0.02,-
